case_id,qid,property,track,class,subtype,confidence,selection_stratum,analysis_slice,main_score,diagnostic_only,popularity_bucket,constraint_family,truth_source,truth_token_kind,truth_tokens_preview,decision_branch,local_match_kind,local_match_source,tbox_revision_key,group_key,repair_locus_correct,historical_target_well_defined,target_visible_locally,extractor_missed_local_evidence,external_evidence_required,typec_judgment,typea_judgment,typeb_judgment,tbox_judgment,core_recommendation,notes,annotator_id,annotation_timestamp_utc
repair_Q374027_2086421946,Q374027,P3795,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,head,Q19474404,repair_target.new_value,literal,"[""ANOCRI""]",format_normalization,,,,ABOX::Q374027::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135499656_2388912528,Q135499656,P5236,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,tail,Q21503250,repair_target.new_value,qid,"[""Q200"", ""Q201"", ""Q60101""]",external_by_elimination,,,,ABOX::Q135499656::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q105765_2297199427,Q105765,P8748,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q105765::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q71252_2297168661,Q71252,P8748,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,head,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q71252::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4770432_2437105937,Q4770432,P7293,A_BOX,TypeC,UNKNOWN_MULTIPLICITY_ARTIFACT,low,TypeC_UNKNOWN_MULTIPLICITY_ARTIFACT,diagnostic_ic_u,False,True,head,Q52004125,repair_target.new_value,numeric,"[""9810677291005606""]",unknown_multiplicity_artifact,,,,ABOX::Q4770432::P7293,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27282475_2424591149,Q27282475,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,head,Q21502404,repair_target.new_value,numeric,"[""36504"", ""36507"", ""25841720"", ""25841723""]",external_by_elimination,,,,ABOX::Q27282475::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q90269_2297175264,Q90269,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,head,Q52004125,repair_target.new_value,numeric,"[""116729228""]",format_value_pruning,,,,ABOX::Q90269::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82090948_2425483739,Q82090948,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""44063""]",format_normalization,,,,ABOX::Q82090948::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q7103652_2445323379,Q7103652,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,head,Q21502838,repair_target.new_value,literal,"[""Ornithomya""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q7103652::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q14410310_2443596718,Q14410310,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,mid,Q21502838,repair_target.new_value,literal,"[""Strumigenys datissa""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q14410310::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1025801_2443864989,Q1025801,P131,A_BOX,TypeA,SELF_LINK_REJECTION,high,TypeA_SELF_LINK_REJECTION,main_ic_l_self_link_rejection,True,False,head,Q21502838,repair_target.new_value,qid,"[""Q498443""]",self_link_rejection,,,,ABOX::Q1025801::P131,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q453346_P31_2440675178,Q453346,P31,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,head,Q21510851,none_expected,none_expected,[],,,,TBOX::P31::2440675178,TBOX::P31::2440675178,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q47087898_2416380397,Q47087898,P4244,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q47087898::P4244,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q12738_P269_2445523281,Q12738,P269,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,head,Q52004125,none_expected,none_expected,[],,,,TBOX::P269::2445523281,TBOX::P269::2445523281,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q8030771_2433495254,Q8030771,P9818,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,head,Q19474404,repair_target.new_value,numeric,"[""120774""]",external_by_elimination,,,,ABOX::Q8030771::P9818,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q2994387_P10717_1636003825,Q2994387,P10717,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,head,Q21502410,none_expected,none_expected,[],,,,TBOX::P10717::1636003825,TBOX::P10717::1636003825,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135501905_2388789166,Q135501905,P5236,A_BOX,TypeB,LOCAL_FOCUS_QID,high,TypeB_LOCAL_FOCUS_QID,main_ic_g_local_focus_qid,True,False,tail,Q21503250,repair_target.new_value,qid,"[""Q135501905""]",local_match,id_exact,FOCUS_QID,,ABOX::Q135501905::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q46481_2443676387,Q46481,P1313,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,head,Q21503250,repair_target.new_value,qid,"[""Q25466564""]",external_by_elimination,,,,ABOX::Q46481::P1313,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q65960782_P269_2445523281,Q65960782,P269,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,mid,Q52004125,none_expected,none_expected,[],,,,TBOX::P269::2445523281,TBOX::P269::2445523281,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q65825337_P2517_2442912347,Q65825337,P2517,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,tail,Q21502838,none_expected,none_expected,[],,,,TBOX::P2517::2442912347,TBOX::P2517::2442912347,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q14865565_2386559161,Q14865565,P351,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""1956""]",format_value_pruning,,,,ABOX::Q14865565::P351,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q18332808_2439816265,Q18332808,P31,A_BOX,TypeA,SELF_LINK_REJECTION,high,TypeA_SELF_LINK_REJECTION,main_ic_l_self_link_rejection,True,False,tail,Q21510851,repair_target.new_value,qid,"[""Q7278"", ""Q176799""]",self_link_rejection,,,,ABOX::Q18332808::P31,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q966356_2444844749,Q966356,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,head,Q21502838,repair_target.new_value,literal,"[""Bubulcus coromandus""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q966356::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137295996_2439998315,Q137295996,P2397,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,mid,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q137295996::P2397,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q21496758_2396444791,Q21496758,P682,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,mid,Q21503250,repair_target.new_value,qid,"[""Q14874273"", ""Q14903270"", ""Q21123869"", ""Q21111296"", ""Q4374357"", ""...(+29)""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_QID,,ABOX::Q21496758::P682,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q410612_P2877_2433431025,Q410612,P2877,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,head,Q21502404,none_expected,none_expected,[],,,,TBOX::P2877::2433431025,TBOX::P2877::2433431025,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100541522_1295693853,Q100541522,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,literal,"[""2015/si/443/made""]",external_by_elimination,,,,ABOX::Q100541522::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q17104923_P1930_696610230,Q17104923,P1930,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,head,Q21502404,none_expected,none_expected,[],,,,TBOX::P1930::696610230,TBOX::P1930::696610230,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q161735_2086419003,Q161735,P3795,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,head,Q19474404,repair_target.new_value,literal,"[""DACGLO""]",format_normalization,,,,ABOX::Q161735::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137530083_2445489249,Q137530083,P2397,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,tail,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q137530083::P2397,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3067784_2310365235,Q3067784,P5838,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,head,Q21503250,repair_target.new_value,literal,"[""SEPE41"", ""SEPP41"", ""SEPX41"", ""SEPZ41""]",external_by_elimination,,,,ABOX::Q3067784::P5838,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3630746_2447040400,Q3630746,P10760,A_BOX,TypeA,MULTIPLICITY_NORMALIZATION,high,TypeA_MULTIPLICITY_NORMALIZATION,main_ic_l_multiplicity_normalization,True,False,head,Q19474404,repair_target.new_value,numeric,"[""1668""]",multiplicity_normalization,,,,ABOX::Q3630746::P10760,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q5130878_2446021932,Q5130878,P373,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,mid,Q21502838,repair_target.new_value,literal,"[""Clearing the cervical spine""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q5130878::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100548208_1295700391,Q100548208,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,tail,Q21502404,repair_target.new_value,literal,"[""2011/si/106/made""]",external_by_elimination,,,,ABOX::Q100548208::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4524043_2442335157,Q4524043,P17,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,mid,Q21510851,none_expected,none_expected,[],delete_refined,,,,ABOX::Q4524043::P17,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27265292_2425214491,Q27265292,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""29947935"", ""29948010"", ""21065732""]",external_by_elimination,,,,ABOX::Q27265292::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135514311_2404099664,Q135514311,P5236,A_BOX,TypeB,LOCAL_FOCUS_QID,high,TypeB_LOCAL_FOCUS_QID,main_ic_g_local_focus_qid,True,False,tail,Q21503250,repair_target.new_value,qid,"[""Q135514311""]",local_match,id_exact,FOCUS_QID,,ABOX::Q135514311::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82101982_2425487170,Q82101982,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,tail,Q21502404,repair_target.new_value,numeric,"[""443280""]",format_normalization,,,,ABOX::Q82101982::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q126904533_2438902655,Q126904533,P6367,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,mid,Q21502410,none_expected,none_expected,[],delete_refined,,,,ABOX::Q126904533::P6367,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2078535_2441060815,Q2078535,P1464,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,head,Q21502838,repair_target.new_value,qid,"[""Q65599042""]",external_by_elimination,,,,ABOX::Q2078535::P1464,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q108256260_2445830247,Q108256260,P225,A_BOX,TypeB,LOCAL_SELECTION_CONFIRMED,medium,TypeB_LOCAL_SELECTION_CONFIRMED,main_ic_g_local_selection_confirmed,True,False,tail,Q21502838,repair_target.new_value,literal,"[""Pleospora gaeumannii""]",local_selection_confirmed,literal_exact,FOCUS_LABEL,,ABOX::Q108256260::P225,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q72491370_2425414361,Q72491370,P2877,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,tail,Q21502404,repair_target.new_value,numeric,"[""122885""]",rule_deterministic,,,,ABOX::Q72491370::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q12633819_P434_2439609481,Q12633819,P434,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,mid,Q52004125,none_expected,none_expected,[],,,,TBOX::P434::2439609481,TBOX::P434::2439609481,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q137552005_2446015904,Q137552005,P2397,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,True,False,tail,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q137552005::P2397,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q14391_2443678173,Q14391,P1313,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,head,Q21503250,repair_target.new_value,qid,"[""Q28484757""]",external_by_elimination,,,,ABOX::Q14391::P1313,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27265860_2424906008,Q27265860,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""126107"", ""3987020""]",external_by_elimination,,,,ABOX::Q27265860::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100540595_1295672660,Q100540595,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,tail,Q21502404,repair_target.new_value,literal,"[""2008/si/364/made""]",external_by_elimination,,,,ABOX::Q100540595::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27236384_2425108945,Q27236384,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""7638175"", ""379310"", ""145459""]",external_by_elimination,,,,ABOX::Q27236384::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q821147_2297167109,Q821147,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,head,Q52004125,repair_target.new_value,numeric,"[""118754270""]",format_value_pruning,,,,ABOX::Q821147::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q15345411_2086440704,Q15345411,P3795,A_BOX,TypeA,FORMAT_NORMALIZATION,high,TypeA_FORMAT_NORMALIZATION,main_ic_l_format_normalization,True,False,mid,Q19474404,repair_target.new_value,literal,"[""MICMYR""]",format_normalization,,,,ABOX::Q15345411::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q53306951_2441301223,Q53306951,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,tail,Q52004125,repair_target.new_value,qid,"[""Q3061675""]",external_by_elimination,,,,ABOX::Q53306951::P735,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27186241_2425162245,Q27186241,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""29831923"", ""3460177""]",external_by_elimination,,,,ABOX::Q27186241::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q131430652_2286428807,Q131430652,P175,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,True,False,head,Q52004125,repair_target.new_value,qid,"[""Q23471""]",external_by_elimination,,,,ABOX::Q131430652::P175,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q131431598_P1225_2327498904,Q131431598,P1225,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,False,True,mid,Q21502404,none_expected,none_expected,[],,,,TBOX::P1225::2327498904,TBOX::P1225::2327498904,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q42398026_2440876933,Q42398026,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q42398026::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100540631_1295672719,Q100540631,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,tail,Q21502404,repair_target.new_value,literal,"[""2015/si/165/made""]",external_by_elimination,,,,ABOX::Q100540631::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100539216_1295673234,Q100539216,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,tail,Q21502404,repair_target.new_value,literal,"[""2014/si/398/made""]",external_by_elimination,,,,ABOX::Q100539216::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100542941_1295680747,Q100542941,P8726,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,tail,Q21502404,repair_target.new_value,literal,"[""2016/si/256/made""]",external_by_elimination,,,,ABOX::Q100542941::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q134738025_P403_2442802452,Q134738025,P403,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,True,False,tail,Q21503250,none_expected,none_expected,[],,,,TBOX::P403::2442802452,TBOX::P403::2442802452,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q74775312_2447346626,Q74775312,P921,A_BOX,TypeA,SELF_LINK_REJECTION,high,TypeA_SELF_LINK_REJECTION,main_ic_l_self_link_rejection,True,False,mid,Q21503250,repair_target.new_value,qid,"[""Q67178686"", ""Q5665173"", ""Q8452"", ""Q67120553"", ""Q4932206""]",self_link_rejection,,,,ABOX::Q74775312::P921,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q42404324_2440889361,Q42404324,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,False,True,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q42404324::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q7886778_2447089920,Q7886778,P373,A_BOX,TypeB,LOCAL_TEXT_CONFIRMED,medium,TypeB_LOCAL_TEXT_CONFIRMED,main_ic_g_local_text_confirmed,True,False,mid,Q21502838,repair_target.new_value,literal,"[""Union stations""]",local_match,literal_boundary,NEIGHBOR_LABEL,,ABOX::Q7886778::P373,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1446515_2297190314,Q1446515,P8748,A_BOX,TypeA,FORMAT_VALUE_PRUNING,medium,TypeA_FORMAT_VALUE_PRUNING,main_ic_l_format_value_pruning,True,False,mid,Q52004125,repair_target.new_value,numeric,"[""1036869474""]",format_value_pruning,,,,ABOX::Q1446515::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q72482750_2425407227,Q72482750,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,True,False,mid,Q21502404,repair_target.new_value,numeric,"[""117208"", ""7582475""]",external_by_elimination,literal_exact,FOCUS_PREREPAIR_TARGET_PROPERTY_LITERAL,,ABOX::Q72482750::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
