case_id,qid,property,track,class,subtype,confidence,selection_stratum,analysis_slice,main_score,diagnostic_only,popularity_bucket,constraint_family,truth_source,truth_token_kind,truth_tokens_preview,decision_branch,local_match_kind,local_match_source,tbox_revision_key,group_key,repair_locus_correct,historical_target_well_defined,target_visible_locally,extractor_missed_local_evidence,external_evidence_required,typec_judgment,typea_judgment,typeb_judgment,tbox_judgment,core_recommendation,notes,annotator_id,annotation_timestamp_utc
reform_Q16688035_P2517_2442912347,Q16688035,P2517,T_BOX,T_BOX,RELAXATION_SET_EXPANSION,high,TBOX_DIRECTIONAL_RELAXATION_OR_RESTRICTION,main_tbox_relaxation_set_expansion,TRUE,FALSE,tail,Q21502838,none_expected,none_expected,[],,,,TBOX::P2517::2442912347,TBOX::P2517::2442912347,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q66351878_2333790148,Q66351878,P7261,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,mid,Q21510859,repair_target.new_value,qid,"[""Q99868032""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q66351878::P7261,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55682311_2297176397,Q55682311,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q52004125,repair_target.new_value,numeric,"[""1051207827""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q55682311::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q67156700_2333802538,Q67156700,P7261,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,tail,Q21510859,repair_target.new_value,qid,"[""Q99868032""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q67156700::P7261,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135507014_2388932488,Q135507014,P5236,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21503250,repair_target.new_value,qid,"[""Q200"", ""Q859303""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q135507014::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q123257330_2166561754,Q123257330,P6425,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q123257330::P6425,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q123518596_P31_2445635727,Q123518596,P31,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q21510851,none_expected,none_expected,[],,,,TBOX::P31::2445635727,TBOX::P31::2445635727,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q137180094_P40_2439631750,Q137180094,P40,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q21502838,none_expected,none_expected,[],,,,TBOX::P40::2439631750,TBOX::P40::2439631750,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q22333_2422272570,Q22333,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q22333::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q159623_2086417855,Q159623,P3795,A_BOX,TypeB,LOCAL_TEXT,medium,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q19474404,repair_target.new_value,literal,"[""BLAPER""]",local_match,literal_boundary,FOCUS_TEXT,,ABOX::Q159623::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q22805_2422264667,Q22805,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q22805::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q157923_2086416025,Q157923,P3795,A_BOX,TypeB,LOCAL_TEXT,medium,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q19474404,repair_target.new_value,literal,"[""MEDLUP""]",local_match,literal_boundary,FOCUS_TEXT,,ABOX::Q157923::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q15600438_2086446997,Q15600438,P3795,A_BOX,TypeB,LOCAL_TEXT,medium,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q19474404,repair_target.new_value,literal,"[""VERAGR""]",local_match,literal_boundary,FOCUS_TEXT,,ABOX::Q15600438::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q97689673_2441306589,Q97689673,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q52004125,repair_target.new_value,qid,"[""Q20087949"", ""Q3061675""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q97689673::P735,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q19698037_2441300303,Q19698037,P735,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q52004125,repair_target.new_value,qid,"[""Q3061675""]",external_by_elimination,,,,ABOX::Q19698037::P735,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q42105171_2439944167,Q42105171,P50,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q52004125,repair_target.new_value,qid,"[""Q56810336"", ""Q115280707"", ""Q56786969"", ""Q87836927""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q42105171::P50,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q27284218_2424863137,Q27284218,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21502404,repair_target.new_value,numeric,"[""48542"", ""7193099""]",external_by_elimination,,,,ABOX::Q27284218::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3950825_2445290080,Q3950825,P4404,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q3950825::P4404,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q4256972_2439287030,Q4256972,P212,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q21502410,none_expected,none_expected,[],delete_refined,,,,ABOX::Q4256972::P212,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q90897541_2443600777,Q90897541,P4404,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q90897541::P4404,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q904901_2425735079,Q904901,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21502404,repair_target.new_value,numeric,"[""54464""]",external_by_elimination,,,,ABOX::Q904901::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q740847_2439321834,Q740847,P1618,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q21503250,none_expected,none_expected,[],delete_refined,,,,ABOX::Q740847::P1618,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q42390642_2440887808,Q42390642,P7937,A_BOX,TypeA,DELETE_AMBIGUOUS,low,TypeA_DELETE_AMBIGUOUS,diagnostic_ambiguous_delete,FALSE,TRUE,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q42390642::P7937,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q763794_2422272363,Q763794,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q763794::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82060792_2425479271,Q82060792,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21502404,repair_target.new_value,numeric,"[""668600""]",external_by_elimination,,,,ABOX::Q82060792::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q106359079_2443408133,Q106359079,P50,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q52004125,repair_target.new_value,qid,"[""Q28828105"", ""Q58476347"", ""Q57948604"", ""Q29306140"", ""Q87007111"", ""...(+79)""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q106359079::P50,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2054752_2086427278,Q2054752,P3795,A_BOX,TypeB,LOCAL_TEXT,medium,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q19474404,repair_target.new_value,literal,"[""xerann""]",local_match,literal_boundary,FOCUS_TEXT,,ABOX::Q2054752::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q2889467_2441312395,Q2889467,P31,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21510851,repair_target.new_value,qid,"[""Q1573906""]",external_by_elimination,,,,ABOX::Q2889467::P31,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q106782743_2443596790,Q106782743,P4404,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q52004125,none_expected,none_expected,[],delete_refined,,,,ABOX::Q106782743::P4404,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q16705985_P12347_2444981085,Q16705985,P12347,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q21503250,none_expected,none_expected,[],,,,TBOX::P12347::2444981085,TBOX::P12347::2444981085,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q12106333_P31_2440675178,Q12106333,P31,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,head,Q21510851,none_expected,none_expected,[],,,,TBOX::P31::2440675178,TBOX::P31::2440675178,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q135499656_2388912528,Q135499656,P5236,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,tail,Q21503250,repair_target.new_value,qid,"[""Q200"", ""Q201"", ""Q60101""]",external_by_elimination,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q135499656::P5236,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q97258997_P1412_2439640123,Q97258997,P1412,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q21510865,none_expected,none_expected,[],,,,TBOX::P1412::2439640123,TBOX::P1412::2439640123,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q12219290_2086438638,Q12219290,P3795,A_BOX,TypeB,LOCAL_TEXT,medium,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q19474404,repair_target.new_value,literal,"[""BRORIG""]",local_match,literal_boundary,FOCUS_TEXT,,ABOX::Q12219290::P3795,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q124445911_P175_2289317152,Q124445911,P175,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q52004125,none_expected,none_expected,[],,,,TBOX::P175::2289317152,TBOX::P175::2289317152,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q100541059_1295683675,Q100541059,P8726,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,tail,Q21502404,repair_target.new_value,literal,"[""2015/si/303/made""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q100541059::P8726,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q21430_2422739839,Q21430,P6671,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,head,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q21430::P6671,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q67511954_2333827038,Q67511954,P7261,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,mid,Q21510859,repair_target.new_value,qid,"[""Q99868032""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q67511954::P7261,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q66352056_2333792740,Q66352056,P7261,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,mid,Q21510859,repair_target.new_value,qid,"[""Q99868032""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q66352056::P7261,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q134267602_2438845210,Q134267602,P31,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,tail,Q21510851,repair_target.new_value,qid,"[""Q11424""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q134267602::P31,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q941985_2441312240,Q941985,P31,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_UNKNOWN_OR_SPARSE_DIAGNOSTIC,main_ic_e_elim,TRUE,FALSE,tail,Q21510851,repair_target.new_value,qid,"[""Q1573906""]",external_by_elimination,,,,ABOX::Q941985::P31,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q12738_P269_2445523281,Q12738,P269,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,head,Q52004125,none_expected,none_expected,[],,,,TBOX::P269::2445523281,TBOX::P269::2445523281,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q2994387_P10717_1636003825,Q2994387,P10717,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,head,Q21502410,none_expected,none_expected,[],,,,TBOX::P10717::1636003825,TBOX::P10717::1636003825,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q46481_2443676387,Q46481,P1313,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,head,Q21503250,repair_target.new_value,qid,"[""Q25466564""]",external_by_elimination,,,,ABOX::Q46481::P1313,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q65960782_P269_2445523281,Q65960782,P269,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,mid,Q52004125,none_expected,none_expected,[],,,,TBOX::P269::2445523281,TBOX::P269::2445523281,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q65825337_P2517_2442912347,Q65825337,P2517,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,tail,Q21502838,none_expected,none_expected,[],,,,TBOX::P2517::2442912347,TBOX::P2517::2442912347,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q1510322_2446818327,Q1510322,P2354,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,medium,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,head,Q21510865,repair_target.new_value,qid,"[""Q68213642"", ""Q68213813"", ""Q10397494"", ""Q6560238"", ""Q783406"", ""...(+2)""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q1510322::P2354,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q28773380_2388177043,Q28773380,P682,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_QID_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21503250,repair_target.new_value,qid,"[""Q11533907""]",external_by_elimination,,,,ABOX::Q28773380::P682,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q82059844_2425479144,Q82059844,P2877,A_BOX,TypeC,EXTERNAL_BY_ELIMINATION,medium,TypeC_EXTERNAL_BY_ELIMINATION_LITERAL_TRUTH,main_ic_e_elim,TRUE,FALSE,mid,Q21502404,repair_target.new_value,numeric,"[""2802734""]",external_by_elimination,,,,ABOX::Q82059844::P2877,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q57423_2297186089,Q57423,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,head,Q52004125,repair_target.new_value,numeric,"[""118650777""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q57423::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q12078_P828_1456089230,Q12078,P828,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,head,Q52004125,none_expected,none_expected,[],,,,TBOX::P828::1456089230,TBOX::P828::1456089230,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q651247_2443153573,Q651247,P20,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,head,Q21503250,repair_target.new_value,qid,"[""Q1218""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q651247::P20,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q3226388_2439673722,Q3226388,P648,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,mid,Q21502404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q3226388::P648,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q55848179_P40_2439631750,Q55848179,P40,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q21502838,none_expected,none_expected,[],,,,TBOX::P40::2439631750,TBOX::P40::2439631750,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q120336487_P31_2442704771,Q120336487,P31,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,tail,Q21510851,none_expected,none_expected,[],,,,TBOX::P31::2442704771,TBOX::P31::2442704771,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q142025_2443641999,Q142025,P19,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,head,Q21502838,repair_target.new_value,qid,"[""Q152152""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q142025::P19,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q410612_P2877_2433431025,Q410612,P2877,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,head,Q21502404,none_expected,none_expected,[],,,,TBOX::P2877::2433431025,TBOX::P2877::2433431025,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q17104923_P1930_696610230,Q17104923,P1930,T_BOX,T_BOX,COINCIDENTAL_SCHEMA_CHANGE,low,TBOX_COINCIDENTAL_SCHEMA_CHANGE,diagnostic_tbox_coincidental,FALSE,TRUE,head,Q21502404,none_expected,none_expected,[],,,,TBOX::P1930::696610230,TBOX::P1930::696610230,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q300989_P1417_2442830648,Q300989,P1417,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,head,Q21502404,none_expected,none_expected,[],,,,TBOX::P1417::2442830648,TBOX::P1417::2442830648,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q123256842_2166672548,Q123256842,P6425,A_BOX,TypeA,REJECTION_FORMAT_INVALID,high,TypeA_REJECTION_FORMAT_INVALID,main_ic_l_rejection_format_invalid,TRUE,FALSE,tail,Q19474404,none_expected,none_expected,[],delete_refined,,,,ABOX::Q123256842::P6425,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
reform_Q106825114_P1346_1577277439,Q106825114,P1346,T_BOX,T_BOX,SCHEMA_UPDATE,medium,TBOX_SCHEMA_UPDATE,main_tbox_schema_update,TRUE,FALSE,mid,Q21503250,none_expected,none_expected,[],,,,TBOX::P1346::1577277439,TBOX::P1346::1577277439,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q90910_2442365328,Q90910,P27,A_BOX,TypeB,LOCAL_FOCUS_PREREPAIR_PROPERTY,high,TypeB_LOCAL_FOCUS_PREREPAIR_PROPERTY,main_ic_g_local_focus_prerepair_property,TRUE,FALSE,head,Q21510865,repair_target.new_value,qid,"[""Q183""]",local_match,id_exact,FOCUS_PREREPAIR_PROPERTY,,ABOX::Q90910::P27,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
repair_Q55682380_2297178401,Q55682380,P8748,A_BOX,TypeB,LOCAL_TEXT,high,TypeB_LOCAL_TEXT,main_ic_g_local_text,TRUE,FALSE,mid,Q52004125,repair_target.new_value,literal,"[""105121016X""]",local_match,literal_exact,FOCUS_TEXT,,ABOX::Q55682380::P8748,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,unannotated,,,
